danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track.name,user
0.461,0.646,1,-7.162,0,0.0396,0.12,0,0.11,0.23,166.039,76QFMrtre0n0kcMy5Ozvxt,199680,4,Colorado,Erica
0.862,0.614,5,-5.875,0,0.0393,0.246,0.00757,0.113,0.323,110.061,1nRTH500HbZX8PYwT4ZMby,202667,4,Retro (Rough),Erica
0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,4j6kId9QIqhoXvqHKgSKa0,191959,4,Grapejuice,Erica
0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,59nOXPmaKlBfGMDeOVGrIK,189893,4,WAIT FOR U (feat. Drake & Tems),Erica
0.465,0.62,10,-8.77,0,0.308,0.665,0,0.154,0.595,93.394,4FItdNoOT2CpVhSJy87hTz,226741,4,Bend Ya (feat. Frank Ocean & Kendrick Lamar),Erica
0.604,0.807,7,-8.697,1,0.0343,0.262,7.48e-5,0.238,0.968,161,7kTZ41YHhcWAp4M0JJ29xP,192867,4,Summertime Blues,Erica
0.586,0.956,7,-4.196,0,0.0505,0.101,0.00209,0.092,0.475,128.055,3Ql8FoHiDuU5aKCekZInYR,234375,4,Let You Go (feat. Kareen Lomax),Erica
0.567,0.311,11,-10.278,1,0.0409,0.825,1.61e-4,0.0989,0.317,93.483,0jdXNwaLrxoY8n4LHLeBKX,293240,4,Learnin' to Drown,Erica
0.635,0.835,8,-2.876,1,0.0589,0.0948,0.0119,0.285,0.216,109.987,26wuBc04catG1QQyYupr35,253122,4,Love Letter (feat. The Knocks),Erica
0.898,0.58,8,-7.632,0,0.26,0.0101,0,0.169,0.661,84.018,4heBcjj4Lw3X2sQVFNbLbz,204286,4,Scared Money (feat. J. Cole and Moneybagg Yo),Erica
0.571,0.431,1,-8.889,1,0.0547,0.637,0.00524,0.122,0.361,130.111,6rSUrh8ErKSKfbH0t0IzCM,179413,4,Moment,Erica
0.495,0.505,7,-10.034,1,0.409,0.813,2.01e-6,0.117,0.657,173.612,6ocxCGYgcmZhCeTT1yuNkt,558973,4,I Gotta Find Peace of Mind - Live,Erica
0.736,0.798,0,-6.174,1,0.127,0.0579,0.0681,0.161,0.464,113.996,5bMSO2vubGmv2tFfXbLlY9,260400,4,Losing You,Erica
0.823,0.558,9,-7.119,1,0.0278,0.397,2.03e-5,0.0821,0.674,155.974,6GCIYIWUBSLontW6divqsw,175707,4,Stay Flo,Erica
0.719,0.615,6,-5.972,1,0.045,0.408,1.47e-4,0.235,0.465,96.988,48EjSdYh8wz2gBxxqzrsLe,250973,4,Cranes in the Sky,Both
0.79,0.609,8,-6.579,1,0.284,0.194,0,0.137,0.54,81.971,7dZgoTIWgMWfxUIwwHidbw,192439,4,HANDSOMER (Extended Remix) (Feat. Ktlyn),Erica
0.747,0.531,8,-5.99,1,0.0477,0.266,1.8e-6,0.192,0.785,88.009,0YMe6PHRbeDcN7KJdCG0bW,184768,4,The Dress,Erica
0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,5yY9lUy8nbvjM1Uyo1Uqoc,237735,4,Life Is Good (feat. Drake),Erica
0.716,0.698,7,-6.456,1,0.239,0.102,0,0.0728,0.569,176.012,61BqwgSRTyWH9M4uPjsC3B,295747,4,"Sorry, Blame It On Me",Erica
0.466,0.528,1,-11.206,0,0.182,0.175,0.00223,0.189,0.0902,83.986,63U1j5xfAzheWiJ4MV5bG4,465098,4,no company // can't feel a thing,Erica
0.701,0.63,2,-7.594,1,0.0625,0.0416,0.0383,0.294,0.352,169.939,66mavWqV662t2etolSdXEQ,298426,4,Nirvana,Erica
0.796,0.26,9,-6.663,0,0.0477,0.829,1.42e-6,0.101,0.419,117.054,7dFHskChjlotylRVInt6Se,197347,4,The Let Go,Erica
0.601,0.806,7,-4.579,1,0.0345,0.0527,0,0.185,0.711,89.87,5JlH51YDYsGj2dyEJKKjcN,231920,4,Alright,Erica
0.484,0.362,0,-8.989,1,0.05,0.125,1.39e-5,0.103,0.299,153.911,77OK2W45f7DEYgUEQs00PY,220035,4,Highway Boys,Erica
0.695,0.769,6,-5.532,0,0.05,0.0462,4.5e-5,0.0814,0.761,115.936,0k5RQGviUoEt78mfqI3wDV,185564,4,In The Dark,Erica
0.754,0.634,6,-6.698,0,0.0337,0.425,0.154,0.121,0.592,111,4knUlOyIeFGKH1ObRzfRcl,218941,4,Purple Sand (My Home),Erica
0.781,0.285,9,-11.742,0,0.042,0.54,3.86e-5,0.107,0.173,116.954,5TnodoKN3XEi80i2ZeCh1y,229433,4,Nostalgia,Erica
0.684,0.767,0,-6.781,0,0.0528,0.394,0.0231,0.234,0.688,110.085,4k5QJm4DklGTyG984kRA4c,230887,4,Motorcycle,Erica
0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,1xLs8Mu1QEVbGCpyHQ2r2U,139907,4,Why,Erica
0.571,0.766,11,-7.889,0,0.367,0.4,0,0.394,0.43,84.107,5q4kwjnZ3WRaDwzX28Wyxv,197159,4,Mirrors,Erica
0.51,0.434,1,-8.773,1,0.0414,0.53,0,0.0959,0.214,85.915,6OxmohmJM5TUxKVYVKAIYV,176434,4,Holdin’ On,Erica
0.335,0.744,11,-6.359,1,0.71,0.482,0,0.198,0.545,215.449,3cyw3MYxhpCSPMawfqdFNk,250362,4,Teen Scene (ft. Buddy),Erica
0.733,0.765,5,-6.127,0,0.0642,0.159,0.0049,0.103,0.401,121.026,2pBVR6cD0ClaSNByNKeN8T,233653,4,Say Yes (feat. TOKiMONSTA),Erica
0.837,0.572,6,-4.121,1,0.041,0.0606,0.057,0.0279,0.963,89.987,6EiOHQx5c6pfwM5geGsxDu,156333,4,It's So Easy,Erica
0.604,0.481,8,-11.443,1,0.051,0.0221,0.00147,0.122,0.158,82.481,75OdgLMaGSRFItGE0Qsh8C,220347,4,Ball - Remix,Erica
0.773,0.467,0,-9.076,1,0.0366,0.615,3.11e-5,0.0829,0.285,120.01,4Oo4zq02t4mKYSGVYxggHf,231619,4,Foundations (feat. Jasmine Thompson),Erica
0.445,0.575,4,-8.495,1,0.0276,0.374,8.16e-4,0.813,0.516,82.614,0otqLHZ2jLAFYu1LLOZzy8,301154,4,Wide Open Spaces,Erica
0.514,0.755,11,-8.455,1,0.03,0.354,0.0664,0.144,0.599,77.415,3pYB28IRzhtR5cHXLINchp,244187,4,Can I Believe You,Erica
0.766,0.539,7,-4.927,1,0.0479,0.402,0,0.104,0.888,120.175,27sBcXtgTBSJRdUxei1a7J,188501,4,Sexy Villain,Erica
0.658,0.937,4,-5.773,0,0.0389,0.0102,0.329,0.169,0.342,124.988,6LJsVZlhPAvrALPYka3xXz,223992,4,On Your Own (feat. Elderbrook),Erica
0.587,0.539,6,-8.114,0,0.0674,0.438,9.84e-5,0.234,0.242,88.037,1fvIsTVgsIb7M63eElNjrr,229157,4,Little Lisa,Erica
0.482,0.453,0,-8.864,1,0.059,0.0323,0.00243,0.149,0.17,134.799,2EznBGrlmx9wBeYgyDojsA,200338,4,I Like That,Erica
0.777,0.623,4,-10.636,0,0.171,0.352,1.1e-4,0.205,0.363,101.989,0I0OkKB4THzjGlk385iVyc,282312,4,blue heart,Erica
0.49,0.391,0,-8.558,1,0.0292,0.0961,0.187,0.118,0.372,143.915,5Dild55fDJq1VthU1RQvF2,245817,4,Tell Me,Erica
0.616,0.656,4,-7.934,0,0.0408,0.00889,2.31e-5,0.113,0.331,123.955,2c7yVOkK2GwENsMjkvPECy,232258,4,Drag Queen,Erica
0.737,0.869,2,-5.433,1,0.0267,0.481,0,0.308,0.898,126.628,69m9WDPBvemwujQwdONslk,193065,4,There's Your Trouble,Erica
0.346,0.62,7,-10.184,1,0.0573,0.584,0.165,0.259,0.385,86.651,7Gb1uSZjs0fsAoqPrfLArL,226155,4,Headgear,Erica
0.41,0.881,2,-3.502,1,0.087,4.06e-4,4.26e-5,0.922,0.357,165.006,2AAyBZmMVZSZfgzXRYJOWQ,159096,4,emo girl (feat. WILLOW),Erica
0.601,0.787,0,-6.178,1,0.031,0.0492,0,0.142,0.525,134.981,3t4KHjd8uQpJJ2fa0fRIpR,175163,4,High,Erica
0.646,0.339,11,-10.574,1,0.0313,0.801,0.885,0.0806,0.727,75.997,5pnzYHKE5QLnU9RbNpIZBN,138947,4,Front Yard,Erica
0.767,0.313,7,-12.059,1,0.0798,0.838,0,0.105,0.765,82.582,7zjEyeBsaw9gV0jofJLfOM,210907,4,Livin It Up (with Post Malone & A$AP Rocky),Erica
0.571,0.235,7,-13.238,1,0.0327,0.972,0.00444,0.0986,0.497,171.355,6Ll5j3iPlKrPl9NvKU8q5K,161592,4,Manhattan Island Serenade,Erica
0.374,0.451,2,-8.77,1,0.0305,0.353,6.18e-5,0.145,0.355,138.201,49xf4i08sdCQjozTEnugw6,299440,4,Show Me The Door,Erica
0.641,0.598,7,-5.7,0,0.324,0.381,0,0.0921,0.285,131.459,5hChuUMe5iHfjkXgzj1D4b,199706,5,Track Star,Erica
0.551,0.386,0,-8.254,1,0.0254,0.0865,0,0.639,0.333,138.041,358bQ5NXc6rZEdrI8qMNrZ,191000,4,Sex on Drugs,Erica
0.531,0.546,6,-10.936,0,0.372,0.26,0.00949,0.379,0.7,92.06,7thhWP37F1tHFcrnwLNaao,162437,4,Rainforest,Erica
0.875,0.767,9,-4.109,1,0.302,0.173,0,0.15,0.941,110.076,5zOqYPTcgiTAZfnKUbaNSf,197507,4,Glidin’ (feat. slowthai),Erica
0.565,0.564,2,-10.044,1,0.0292,0.161,0,0.114,0.454,134.355,0jWgAnTrNZmOGmqgvHhZEm,295533,4,What's Up?,Erica
0.652,0.602,1,-13.98,1,0.0338,0.709,0.942,0.186,0.0399,124.012,0SbDNXZYqfsMarINcb72X5,313587,4,Beyond Beliefs,Erica
0.639,0.769,1,-5.077,1,0.0383,7.01e-4,0.742,0.0553,0.177,123.983,0pIiCv0GdhtsOjCJ5Y7zHj,176492,4,Morenita,Erica
0.708,0.577,0,-8.229,1,0.0261,0.377,0,0.0718,0.836,85.667,6JdbV5DDltMVCyV0twmKwj,178973,4,Diggin' Up Bones,Erica
0.647,0.482,5,-8.591,1,0.0262,0.29,0,0.232,0.437,142.648,3xx0jE52PbtvwXgNaBUdch,219080,4,Deeper Than the Holler,Erica
0.647,0.711,0,-6.31,1,0.0864,0.296,5.09e-4,0.312,0.554,126.241,59vhnoveBCsFiUEwiOqR9n,205469,4,Howl,Erica
0.811,0.761,5,-5.281,0,0.0605,0.0706,2.01e-5,0.136,0.74,117.983,4dZHhJUpHa0D3kSN8iOVvx,156659,4,Can't Love Myself (feat. Mishaal & LPW),Erica
0.686,0.737,5,-8.404,0,0.0452,0.0186,0.0162,0.279,0.42,115.975,27qcFd81zF1GUXHJ222y1n,199461,4,Set It Free - MUNA Remix,Erica
0.719,0.604,0,-7.395,1,0.0281,0.105,0,0.107,0.565,99.993,2AHnmlkyZbnxqSA66B7jK3,238800,4,Don't Shut Me Down,Erica
0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-5,0.0901,0.464,117.953,18asYwWugKjjsihZ0YvRxO,164819,4,The Motto,Erica
0.901,0.63,9,-6.501,0,0.351,0.106,0,0.1,0.792,86.01,6DK23fzeG32GDllJRfnDuz,161000,4,Anxious,Erica
0.447,0.165,10,-9.275,1,0.0342,0.888,1.4e-6,0.177,0.122,101.758,3qydJy5jc1UslvHkm3Hrve,259893,4,Nectar Of The Gods,Erica
0.577,0.797,2,-5.039,1,0.0366,0.0969,0.0766,0.311,0.427,127.995,1NId6BKUZwaLDKgZXXZuGC,319400,4,Pretty Places,Erica
0.477,0.511,0,-8.843,1,0.0734,0.638,2.57e-5,0.103,0.488,178.35,5HsJGA8P5fPzR06i9FQKBr,235025,4,Halfway Up,Erica
0.496,0.9,3,-6.147,1,0.0381,0.0494,0.882,0.146,0.389,117.948,3w91918dPywkczARMO5tnJ,368667,4,Superstar,Erica
0.446,0.65,8,-10.193,1,0.0311,0.047,0.008,0.157,0.441,114.842,1l0MYkKzmFoBzlS9iZmvAu,277601,4,Come Back,Erica
0.685,0.791,0,-6.628,1,0.0337,0.016,0.153,0.703,0.539,125.052,3zPfyVThoCzQ6IB5CSGDTz,213547,4,You've Done Enough,Erica
0.72,0.888,11,-9.254,1,0.0847,0.14,0.23,0.0806,0.378,131.97,24CoUR3GwPXeWJzGizLzhR,285093,4,Angie (i’ve been lost),Erica
0.567,0.349,2,-9.939,1,0.0273,0.678,0.889,0.0862,0.163,79.999,3ElDX6t2ayq83erLIjy3fx,162000,4,Coral Reef,Erica
0.756,0.713,7,-6.917,1,0.102,0.523,3.35e-6,0.248,0.59,125.064,09u787BYeYIGd2mFIJ505t,255278,4,Cry Your Heart Out,Erica
0.711,0.489,7,-11.962,1,0.0375,0.0902,0.38,0.133,0.0514,122.002,1rIoZ8H3v3InBt8YbMBapx,295082,4,The Rope (feat. POLIÇA),Erica
0.648,0.775,5,-4.798,1,0.0694,0.0561,0,0.444,0.371,128.072,46E2xeKBLrxS8hJ37Gq35G,217266,4,Billie (loving arms),Erica
0.203,0.256,5,-13.509,0,0.0401,0.96,0.0935,0.0913,0.126,95.578,1cd7Pft3rfZ0hmaOLI0EDB,285000,4,"Valse sentimentale, Op. 51, No. 6",Erica
0.272,0.153,10,-20.058,1,0.0364,0.95,0.892,0.312,0.471,101.712,4ixh2ds0j86ydQvP0RjwIV,279507,4,"The Sleeping Beauty, Op. 66, TH 13 / Act 1: 6. Valse",Erica
0.768,0.62,2,-7.399,1,0.0658,0.139,0,0.521,0.589,132.035,3mTpegrOwRn0oJjv4TSbEE,225960,4,Can't Get Enough,Erica
0.606,0.568,5,-8.779,0,0.0281,0.00168,0.00881,0.11,0.897,137.948,326pgL0eAAlmlIKYdw6unb,316598,4,"skyline, be mine",Erica
0.309,0.0472,3,-25.497,1,0.041,0.992,0.866,0.0979,0.0693,72.915,6qUjY7JsuQYxn99qfOAQyB,232240,3,"Nocturne in E-Flat Major, Op. 9, No.2",Erica
0.214,0.0196,2,-27.86,0,0.046,0.994,0.738,0.0651,0.181,167.025,7yuzd6qmCKHuH39HZXjZ3k,189307,4,"Schwanengesang, D. 957: IV. Ständchen",Erica
0.161,0.0738,7,-22.821,1,0.0565,0.975,0.914,0.108,0.385,79.522,02grSy81O6RjD2MByWf9ge,154013,4,"Bach, JS: Cello Suite No. 1 in G Major, BWV 1007: I. Prelude",Erica
0.505,0.508,9,-9.142,0,0.0281,0.714,8.87e-4,0.0945,0.413,104.708,094CEqqfSyUyMygzZNcfJC,282480,4,In The Morning Light,Erica
0.409,0.566,0,-6.234,1,0.0347,0.582,3.51e-6,0.11,0.423,181.783,3gyGu4q61wFw4gSPBkkU1P,203347,4,Honey on My Tongue,Erica
0.425,0.33,0,-14.068,1,0.031,0.873,0.0062,0.0871,0.309,81.695,4gwevWTMVBZuuuiEWB4PTi,259147,4,Morning Time (feat. Nicki Bluhm),Erica
0.406,0.638,9,-5.534,1,0.0352,0.694,3.27e-5,0.194,0.483,196.077,2kuHnZDirrymIRYKkjTn56,297120,4,Can You Run,Erica
0.565,0.716,4,-6.841,0,0.0322,0.362,1.07e-4,0.327,0.425,132.847,2DSIadh6CVBzQoRZ9VzKVL,283307,4,Secrets,Erica
0.576,0.762,0,-6.518,0,0.0317,0.419,2.05e-4,0.317,0.716,126.848,687SHqnUp3yGfGiuwgE2WG,205440,4,Know It All,Erica
0.448,0.338,10,-10.373,1,0.0296,0.871,0,0.117,0.351,149.552,1WCjhRs2WBgyeGaybCX2Po,236350,4,Graceland Too,Erica
0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,0VF7YLIxSQKyNiFL3X6MmN,217027,4,Stargazing,Erica
0.602,0.59,0,-6.346,0,0.0279,0.318,1.66e-4,0.104,0.381,130.08,7iqQz931tn59mK6IZ3knRx,274293,4,Dealer,Erica
0.638,0.609,7,-7.332,1,0.0295,0.112,0.127,0.115,0.31,117.981,46haIwbQpVUkpAQj9V84Gp,314389,4,Next to Me,Erica
0.713,0.703,11,-9.452,0,0.0501,0.493,0.555,0.134,0.203,120.01,2xbh5NWAm6zjfeZg3yrwbO,215253,4,Paradise,Erica
0.825,0.645,10,-5.616,1,0.0404,0.00751,0.121,0.0927,0.401,121.996,57AiehxdEDIhlpd0m5KIja,262623,4,Beware The Dog - Autograf Remix,Erica
0.794,0.757,6,-6.644,0,0.123,0.0267,3.06e-4,0.0621,0.615,107.99,41SwdQIX8Hy2u6fuEDgvWr,186680,4,10%,Erica
0.661,0.912,7,-7.146,0,0.0342,0.111,0.0218,0.0857,0.887,118.992,1LrHFloprNt3yBahFmL2xQ,226400,4,Move (feat. DRAMA) - Edit,Erica
0.636,0.419,6,-9.098,1,0.0652,0.762,3.79e-4,0.0667,0.202,91.014,45l8GDEy3AAB5WsAZY4I2b,185812,4,Sunday Sketch,Erica
0.787,0.335,5,-4.837,0,0.0826,0.125,0.00444,0.132,0.582,119.185,3zdtYfRqOn1axEmHZTWivp,171433,4,Foreplay,Erica
0.669,0.552,0,-7.98,1,0.0587,0.807,8.74e-4,0.321,0.488,100.102,4wONXG4GqWSscEyZlx300W,180800,4,justified,Erica
0.891,0.851,1,-4.804,1,0.203,0.0207,0,0.0224,0.757,95.987,6UFG7GbMAeeMijEyrp6f1D,150000,4,Countin' Up,Erica
0.572,0.72,4,-6.344,1,0.0542,0.332,2.96e-4,0.0929,0.45,144.92,5mA1hW4evOeghtE1WZm6PQ,212263,4,Soaked,Erica
0.68,0.393,9,-8.431,1,0.0306,0.538,4.19e-6,0.12,0.551,125.036,6JssQFiBCi6ZcE6060S9A7,239240,4,Angel from Montgomery - 2008 Remaster,Erica
0.66,0.956,5,-8.24,1,0.0373,0.0222,0.193,0.221,0.627,125.035,5zwaNwnK8r2FzgDXt6n7EF,192656,4,Wifi Beach,Erica
0.737,0.638,5,-6.495,0,0.0311,0.203,0.884,0.0912,0.79,99.996,5GP1BMRs6ypuuuoosPSkWm,247200,4,Velvet Escape - Comic Mix,Erica
0.549,0.682,11,-8.727,0,0.0344,8.2e-4,0,0.103,0.604,95.05,6SJyHGd8cGht6OwSEEcTyR,183727,4,Heart Shaped Box,Erica
0.81,0.68,0,-4.388,0,0.0393,0.244,0,0.167,0.736,119.976,7dKVhbMeuH5xaAyN2Nkgjk,164779,5,All My Friends,Erica
0.652,0.682,8,-5.734,1,0.0364,0.014,4.17e-6,0.0514,0.527,115.957,6G7wNC2sMiX8YcAmOaCwqN,170882,4,Nothing Can Kill Us,Erica
0.635,0.766,11,-6.459,1,0.26,0.132,0,0.122,0.685,93.603,2KrkWcSP0oFWBUZzvj9KjS,139931,4,Grown Up,Erica
0.536,0.879,1,-3.019,1,0.0621,0.0742,0,0.0847,0.334,140.137,3OaunNUlXXs5e2PXtNAzzG,192000,4,UCLA,Erica
0.528,0.608,2,-7.071,0,0.0283,0.0364,0.0194,0.112,0.0946,144.973,0mWXMQ8hrrAJfxN7LG2Wsk,269480,4,I Don't Wanna Leave,Erica
0.641,0.346,0,-9.508,1,0.036,0.913,3.99e-5,0.104,0.187,122.101,1RPsOAaHaRu8JlVdeaciuL,265187,4,If You Lie Down With Me,Erica
0.483,0.126,7,-13.156,0,0.0583,0.888,1.35e-4,0.112,0.388,79.656,53VuyKap8WiDjkrtm5d4h3,227760,3,That's All,Erica
0.442,0.572,2,-10.315,0,0.0331,0.767,0.889,0.277,0.928,146.222,2URfv93mR97fnXOh0VXcNJ,200467,4,Open Water,Erica
0.462,0.265,0,-13.448,1,0.0369,0.932,0.00108,0.0934,0.414,138.961,2dRJJxDFe7a07uzwizUi1K,170387,4,Hard Times Come Again No More,Erica
0.688,0.646,9,-11.76,0,0.053900000000000003,0.0495,0.398,0.0834,0.961,103.86,6FNdzxV9g4NaINrejBTPUi,167973,4,Pelota,Erica
0.245,0.0822,7,-24.511,0,0.0396,0.956,0.812,0.0852,0.079,131.386,051hrLvX28MMKcavkvUxp0,711000,4,"Symphony No. 1 in G Minor, Op. 13, ""Winter Daydreams"": I. Allegro tranquillo (Dreams of a Winter Journey)",Erica
0.723,0.628,6,-7.41,1,0.0553,0.00902,0.00131,0.0812,0.364,106.017,6mnnWzRl1C6LABvoUar9tF,211115,4,Jaguar,Erica
0.622,0.816,10,-7.502,0,0.034,0.119,0.0403,0.602,0.75,119.994,1sMOVH89YjuSYn1E0nnAiD,204545,4,Feel My Love,Erica
0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,0tMSssfxAL2oV8Vri0mFHE,242652,3,listen before i go,Erica
0.629,0.445,3,-6.999,1,0.0258,0.77,2.92e-6,0.351,0.209,94.103,6isTQfKXhNO3EyJd9mSxx8,183241,4,AM I DREAMING (feat. Miley Cyrus),Erica
0.38,0.685,0,-6.244,1,0.038,0.435,0.00129,0.137,0.331,128.449,3JEQn0WheNcipQmxNxrxII,313405,4,Heads Gonna Roll,Erica
0.429,0.683,8,-7.297,1,0.038,8.23e-4,0.00342,0.0801,0.0536,126.873,3FIb81xI76x7pGPbFbzZXu,241890,4,WANT NEED LOVE,Erica
0.466,0.626,11,-8.126,1,0.0272,0.166,5.59e-5,0.103,0.318,83.01,46OaeacE8RjnE49MB5B2Lt,158618,4,Working for the Knife,Erica
0.717,0.726,0,-8.611,1,0.0927,0.00795,0.863,0.0849,0.538,123.01,1M3ldz0gop7cJeEWUuJCfe,402392,4,Apolune,Erica
0.487,0.68,7,-8.497,0,0.0408,5.99e-4,0.0339,0.144,0.0752,94.46,5hzYEPlHm5nHEGCvQJg6QG,324807,3,Your Soul,Erica
0.674,0.421,9,-12.314,0,0.0442,0.0246,0.825,0.0726,0.156,109.019,6xjUqDBKohtu8pNpW3trZH,432356,3,Mimesis - Rampue Remix,Erica
0.809,0.411,9,-12.47,1,0.179,0.773,0.875,0.0698,0.186,120.085,5OlFSJxUXaOXpo6ww0MMzX,233203,4,The Color of Nothing,Erica
0.444,0.289,9,-17.234,0,0.0579,0.868,0.503,0.0806,0.282,153.558,17o9SW6R1UOCc8Ksz0oHS8,181400,4,Libertango - Latino Gold Version,Erica
0.657,0.435,11,-7.594,1,0.0275,0.378,4e-5,0.111,0.669,117.817,35oinFnDmytYGErVrricXk,171547,4,Yes I Guess They Oughta Name a Drink After You,Erica
0.327,0.2,4,-11.497,0,0.0314,0.929,1.15e-4,0.111,0.206,68.283,4eml8c7ZKYbMPFNgtfiwou,143939,4,Powder Blue,Erica
0.514,0.362,11,-9.033,1,0.0611,0.0991,5.77e-6,0.418,0.138,99.402,2P7O90JwqbBlsJI26miqNa,192026,4,Twentythousand,Erica
0.666,0.612,0,-8.717,1,0.0907,0.243,0,0.0802,0.586,85.982,6qdSLrYBsoqp84uzHTZI38,234419,4,Say Yes (Gospel),Erica
0.347,0.395,6,-9.278,0,0.0567,0.828,1.06e-5,0.125,0.133,67.492,1IxfE1rd0ngSFP8MSqYiv0,212571,4,Mine,Erica
0.434,0.292,7,-14.126,1,0.0759,0.766,4.7e-5,0.0933,0.126,133.363,3MVc4Z1xr84HztTzAT27AZ,300000,5,Water & Air,Erica
0.849,0.616,5,-7.549,0,0.0486,0.0547,0.394,0.166,0.727,110.026,0JhOWLV0il0wcoyOr2kaCx,203091,4,Steam,Erica
0.794,0.413,1,-7.111,0,0.0385,0.399,2.66e-6,0.117,0.369,134.934,6znZ9AWrZfbOWZTBC13s2h,203960,4,Changes,Erica
0.568,0.324,9,-9.604,1,0.026,0.896,0.245,0.113,0.34,83.255,0RMlPv9lkskpyEXQttMCOq,182827,4,Got a Lotta Love,Erica
0.733,0.42,10,-9.345,1,0.0299,0.539,0.0186,0.123,0.667,115.001,0tij6loXatN15kmrAjWWRr,185754,4,Welcome to Hard Times,Erica
0.747,0.573,11,-6.562,0,0.295,0.268,0,0.302,0.551,90.036,5srKMwXoeyrRnyTnNbpgIW,142766,4,People I Don't Like,Erica
0.626,0.559,7,-5.448,1,0.0613,0.563,0,0.117,0.507,137.129,1dXojH0dzYeeSQjfO028xl,207840,4,The 13th Apostle,Erica
0.502,0.546,10,-6.798,0,0.0954,0.104,0,0.118,0.453,144.762,2aOufD9FiarF4jDaxo8B8c,187875,4,Kinda Love,Erica
0.799,0.556,0,-5.665,1,0.0434,0.0632,0,0.0548,0.32,89.921,5dkymIKnUWqZ42YSIsVovv,197071,4,Thank You,Erica
0.518,0.69,9,-6.15,1,0.107,0.128,0,0.176,0.59,77.837,11pEKMLmavDu8fxOB5QjbQ,205721,4,Pipe Down,Erica
0.507,0.429,2,-7.726,1,0.326,0.0518,0,0.109,0.0744,91,34D6FJysnQioVingDKufuf,273578,3,N 2 Deep,Erica
0.77,0.787,11,-3.748,0,0.0583,0.198,0,0.262,0.513,119.986,0bI7K9Becu2dtXK1Q3cZNB,140500,4,Don't Be Shy,Erica
0.673,0.625,9,-6.854,0,0.0272,0.0243,0.0219,0.0577,0.386,124.001,2wf2KMhjoHSZXKVHNBoTMg,202905,4,Sun Came Up,Erica
0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-5,0.0952,0.942,116.032,6zSpb8dQRaw0M1dK8PBwQz,202735,4,Cold Heart - PNAU Remix,Erica
0.934,0.873,1,-4.707,1,0.309,0.00488,0,0.0832,0.721,139.997,3jRHehB5ulTMKfK5WaqDqc,155090,4,What’s New,Erica
0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-5,0.0898,0.665,121.079,4sNG6zQBmtq7M8aeeKJRMQ,252307,4,Brazil,Erica
0.293,0.105,10,-10.558,1,0.0335,0.97,1.07e-4,0.105,0.191,81.826,5mqVdt50q0fYvyz3gd6eKe,263281,4,Arcadia,Erica
0.593,0.499,9,-10.189,0,0.0441,0.161,0.0885,0.256,0.548,82.983,7yeWt7sq2oRlEZWv880u9E,180375,4,CLOUD,Erica
0.423,0.183,9,-13.517,1,0.0344,0.715,4.25e-5,0.104,0.142,122.341,1ODA4mZMaoBzT1TbPBW8B1,233013,3,Shiver,Erica
0.401,0.945,7,-5.584,1,0.0897,0.271,0,0.079,0.482,161.926,3ENGcoJQW8ktzyW7Mn4dE4,213227,4,Jackpot,Erica
0.62,0.475,8,-8.41,1,0.0362,0.569,6.09e-5,0.105,0.2,134.087,4RjCaRQ0FAI2qswfzqaGF9,196609,4,Girls Who Get Ready,Erica
0.565,0.621,7,-5.62,1,0.0264,0.00773,0.0324,0.257,0.403,150.036,0qYAgbjY0oONzeO9gVkek0,268040,4,Wilhelm Scream,Erica
0.669,0.552,0,-7.98,1,0.0587,0.807,8.74e-4,0.321,0.488,100.102,6IW4TUC3zHW4tpikDg1w7Y,180800,4,justified,Erica
0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-5,0.126,0.322,86.97,5f1joOtoMeyppIcJGZQvqJ,191406,4,Be Like That - feat. Swae Lee & Khalid,Erica
0.732,0.667,6,-6.62,1,0.0391,0.032,5.74e-4,0.111,0.521,114.965,2N9pECqK6IWg5XMFstXQWA,221783,4,Regulars,Erica
0.51,0.536,1,-5.988,1,0.0399,0.0217,7.29e-6,0.0869,0.384,90.763,4GSqiK9YdVNhilXMFtCiQB,172880,4,Devil I Know,Erica
0.595,0.34,7,-11.101,1,0.0289,0.325,0.00511,0.165,0.0966,86.992,0UPMJnW4WSN1QTSCJ0PkPD,261091,4,Night 52,Erica
0.555,0.447,1,-7.986,1,0.396,0.458,1.36e-5,0.0774,0.858,83.284,1dvWmpeDVpdNnsUtDrGBsi,142500,4,Bubblegum Brain,Erica
0.618,0.772,9,-4.673,1,0.0437,0.0633,2.21e-4,0.0815,0.755,111.741,1Nl0nKMX15Q3c1CS5E3DSM,210667,4,Midnight Hour,Erica
